Year,Industry,Type of Wages,Characteristics,Both sexes,Females,Males,Gender Pay Ratio,Gender Pay Gap (%)
1999,"Forestry, fishing, mining, quarrying, oil and gas",Median weekly wage rate,Part-time employees,196.63,246.5,144.0,1.7118055555555556,-71.18055555555556
1999,"Forestry, fishing, mining, quarrying, oil and gas","Total employees, all wages",Both full- and part-time employees,20.047020202020203,4.489166666666667,17.325000000000003,0.2591149591149591,74.0885040885041
1999,"Forestry, fishing, mining, quarrying, oil and gas","Total employees, all wages",Full-time employees,19.488194444444446,4.725925925925926,16.95625,0.278712918594968,72.1287081405032
1999,"Forestry, fishing, mining, quarrying, oil and gas","Total employees, all wages",Part-time employees,3.3333333333333335,3.025,2.6,1.1634615384615383,-16.346153846153832
1999,Goods-producing sector,Average hourly wage rate,Both full- and part-time employees,14.817045454545454,11.386818181818182,15.76818181818182,0.7221389449409051,27.786105505909486
1999,Goods-producing sector,Average hourly wage rate,Full-time employees,15.140227272727273,11.697,15.981136363636363,0.7319254234395665,26.807457656043354
1999,Goods-producing sector,Average hourly wage rate,Part-time employees,10.822922077922078,10.606558441558441,12.066720779220779,0.878992614117932,12.100738588206806
1999,Goods-producing sector,Average weekly wage rate,Both full- and part-time employees,599.7052272727273,413.1775,650.728409090909,0.6349461529998726,36.50538470001274
1999,Goods-producing sector,Average weekly wage rate,Full-time employees,633.855,465.6231818181818,674.54,0.6902825359773799,30.971746402262013
1999,Goods-producing sector,Average weekly wage rate,Part-time employees,175.42311688311688,172.54753246753248,210.7975292207792,0.8185462756862509,18.145372431374906
1999,Goods-producing sector,Median hourly wage rate,Both full- and part-time employees,13.872272727272726,10.484772727272727,14.822045454545457,0.7073769109281322,29.262308907186785
1999,Goods-producing sector,Median hourly wage rate,Full-time employees,14.181136363636362,10.801386363636363,15.0625,0.7171044888721236,28.289551112787635
1999,Goods-producing sector,Median hourly wage rate,Part-time employees,9.672792207792208,9.273879870129871,11.19077922077922,0.8287072497069714,17.12927502930286
1999,Goods-producing sector,Median weekly wage rate,Both full- and part-time employees,567.4863636363636,385.81045454545455,619.9511363636364,0.6223239734803147,37.76760265196854
1999,Goods-producing sector,Median weekly wage rate,Full-time employees,590.9504545454546,427.46279545454547,633.7938636363635,0.6744508269644598,32.55491730355402
1999,Goods-producing sector,Median weekly wage rate,Part-time employees,153.27392857142857,151.79915584415585,187.66722727272727,0.8088740802013014,19.112591979869865
1999,Goods-producing sector,"Total employees, all wages",Both full- and part-time employees,276.8272727272727,69.03636363636363,207.7931818181818,0.33223594264401884,66.7764057355981
1999,Goods-producing sector,"Total employees, all wages",Full-time employees,264.08636363636367,63.10590909090909,201.5340909090909,0.3131277135607555,68.68722864392444
1999,Goods-producing sector,"Total employees, all wages",Part-time employees,13.121428571428572,8.17224025974026,7.64762987012987,1.0685977745418114,-6.859777454181137
1999,Health care and social assistance,Average hourly wage rate,Both full- and part-time employees,14.255454545454544,14.072954545454547,15.898323863636364,0.8851847947092765,11.481520529072354
1999,Health care and social assistance,Average hourly wage rate,Full-time employees,14.593409090909091,14.331136363636363,16.409583333333334,0.8733394427221712,12.666055727782876
1999,Health care and social assistance,Average hourly wage rate,Part-time employees,13.450772727272728,13.514659090909092,12.188190476190476,1.1088322846044998,-10.883228460449978
1999,Health care and social assistance,Average weekly wage rate,Both full- and part-time employees,463.3781818181818,449.5920454545455,565.1461647727273,0.7955323303580204,20.44676696419796
1999,Health care and social assistance,Average weekly wage rate,Full-time employees,549.3552272727273,534.1777272727272,638.9081628787878,0.8360790459552638,16.392095404473615
1999,Health care and social assistance,Average weekly wage rate,Part-time employees,252.19881818181818,256.0649772727273,222.59544973544973,1.1503603401464648,-15.036034014646482
1999,Health care and social assistance,Median hourly wage rate,Both full- and part-time employees,12.883863636363635,12.8375,14.074318181818182,0.9121223375910347,8.787766240896532
1999,Health care and social assistance,Median hourly wage rate,Full-time employees,13.219772727272726,13.102045454545454,14.760511363636365,0.8876417037165347,11.235829628346528
1999,Health care and social assistance,Median hourly wage rate,Part-time employees,12.03959090909091,12.267840909090909,10.967724867724868,1.1185401764765217,-11.85401764765217
1999,Health care and social assistance,Median weekly wage rate,Both full- and part-time employees,434.38681818181817,425.5181818181818,502.81136363636364,0.846277973395047,15.372202660495304
1999,Health care and social assistance,Median weekly wage rate,Full-time employees,499.0475,490.5275,566.3019318181819,0.8661942904293143,13.38057095706857
1999,Health care and social assistance,Median weekly wage rate,Part-time employees,230.1494090909091,234.82659090909092,198.23973544973546,1.184558637431355,-18.455863743135502
1999,Health care and social assistance,"Total employees, all wages",Both full- and part-time employees,113.17045454545455,94.59318181818182,19.060795454545456,4.962709035085104,-396.2709035085104
1999,Health care and social assistance,"Total employees, all wages",Full-time employees,82.63636363636364,66.59772727272728,16.910227272727273,3.938310597406089,-293.8310597406089
1999,Health care and social assistance,"Total employees, all wages",Part-time employees,30.695909090909094,28.294545454545457,4.791746031746032,5.904850813688762,-490.48508136887625
1999,"Information, culture and recreation",Average hourly wage rate,Both full- and part-time employees,14.530823863636364,13.075727272727272,16.048084415584416,0.8147843028560676,18.521569714393237
1999,"Information, culture and recreation",Average hourly wage rate,Full-time employees,15.82059659090909,14.600568181818183,17.22573232323232,0.8476021749232929,15.239782507670707
1999,"Information, culture and recreation",Average hourly wage rate,Part-time employees,10.036568181818183,10.110820707070708,11.165750000000001,0.9055209642944457,9.447903570555427
1999,"Information, culture and recreation",Average weekly wage rate,Both full- and part-time employees,510.9327840909091,425.6329090909091,593.6401623376623,0.7169880612774464,28.30119387225536
1999,"Information, culture and recreation",Average weekly wage rate,Full-time employees,622.8325568181818,558.3651420454546,690.1201136363636,0.8090840000349084,19.091599996509157
1999,"Information, culture and recreation",Average weekly wage rate,Part-time employees,160.41418181818182,162.4214898989899,183.1554659090909,0.8867957562326189,11.320424376738114
1999,"Information, culture and recreation",Median hourly wage rate,Both full- and part-time employees,12.998295454545454,11.591909090909091,15.296168831168831,0.7578308803239925,24.21691196760075
1999,"Information, culture and recreation",Median hourly wage rate,Full-time employees,14.973039772727272,13.626789772727273,16.746439393939394,0.8137126616693734,18.62873383306266
1999,"Information, culture and recreation",Median hourly wage rate,Part-time employees,8.610113636363636,8.708080808080808,9.302363636363637,0.9361148573079069,6.3885142692093115
1999,"Information, culture and recreation",Median weekly wage rate,Both full- and part-time employees,465.5395454545455,388.3402727272727,571.2957142857143,0.6797535199661193,32.024648003388066
1999,"Information, culture and recreation",Median weekly wage rate,Full-time employees,581.7471022727273,529.8742045454545,663.288005050505,0.7988599228552431,20.11400771447569
1999,"Information, culture and recreation",Median weekly wage rate,Part-time employees,137.43345454545454,141.06371212121212,142.03677272727273,0.993149234614553,0.6850765385447044
1999,"Information, culture and recreation","Total employees, all wages",Both full- and part-time employees,49.15255681818182,23.927727272727275,25.628896103896103,0.9336230158227448,6.637698417725524
1999,"Information, culture and recreation","Total employees, all wages",Full-time employees,38.856249999999996,18.780113636363637,21.75820707070707,0.8631278108225737,13.687218917742626
1999,"Information, culture and recreation","Total employees, all wages",Part-time employees,11.258181818181818,7.15530303030303,5.409090909090909,1.322829131652661,-32.2829131652661
1999,Manufacturing,Average hourly wage rate,Both full- and part-time employees,14.702954545454546,11.427402597402597,15.916818181818183,0.717945161329803,28.205483867019698
1999,Manufacturing,Average hourly wage rate,Full-time employees,14.959772727272728,11.706393939393939,16.07659090909091,0.7281639500308654,27.18360499691346
1999,Manufacturing,Average hourly wage rate,Part-time employees,11.37726515151515,10.630166666666668,13.009035714285714,0.8171371729722657,18.286282702773427
1999,Manufacturing,Average weekly wage rate,Both full- and part-time employees,586.0379545454546,427.2780064935065,644.1995454545455,0.6632696491457787,33.67303508542213
1999,Manufacturing,Average weekly wage rate,Full-time employees,612.8145454545454,464.35967424242426,663.1477272727273,0.7002356415397182,29.97643584602818
1999,Manufacturing,Average weekly wage rate,Part-time employees,204.04194444444445,183.16744444444444,232.8262142857143,0.7867131500049614,21.328684999503857
1999,Manufacturing,Median hourly wage rate,Both full- and part-time employees,13.624545454545455,10.436311688311688,14.871136363636364,0.701783067084979,29.821693291502104
1999,Manufacturing,Median hourly wage rate,Full-time employees,13.878409090909091,10.762257575757577,15.031818181818181,0.7159651244834191,28.403487551658092
1999,Manufacturing,Median hourly wage rate,Part-time employees,10.298507575757576,9.413333333333334,11.90047619047619,0.7910047617142172,20.899523828578282
1999,Manufacturing,Median weekly wage rate,Both full- and part-time employees,546.3220454545454,402.88618506493503,608.6281818181819,0.6619578210482717,33.804217895172826
1999,Manufacturing,Median weekly wage rate,Full-time employees,564.6827272727273,430.24393181818186,620.3756818181819,0.6935215941366907,30.647840586330933
1999,Manufacturing,Median weekly wage rate,Part-time employees,181.36877525252527,161.41291666666666,213.33662698412698,0.7566113655611344,24.33886344388656
1999,Manufacturing,"Total employees, all wages",Both full- and part-time employees,190.20454545454544,55.59762987012987,136.03863636363636,0.40868999687350094,59.1310003126499
1999,Manufacturing,"Total employees, all wages",Full-time employees,184.01818181818183,52.67492424242424,133.10909090909092,0.39572747347812226,60.42725265218778
1999,Manufacturing,"Total employees, all wages",Part-time employees,7.501186868686869,4.766666666666667,4.748968253968254,1.0037267911158647,-0.3726791115864714
1999,Other services (except public administration),Average hourly wage rate,Both full- and part-time employees,11.686363636363637,10.41234090909091,13.285782828282827,0.7837205412484297,21.627945875157028
1999,Other services (except public administration),Average hourly wage rate,Full-time employees,12.256136363636363,10.883750000000001,13.698560606060607,0.794517782779655,20.548221722034498
1999,Other services (except public administration),Average hourly wage rate,Part-time employees,10.016868686868687,9.967012987012986,11.140694444444444,0.8946491654282162,10.535083457178384
1999,Other services (except public administration),Average weekly wage rate,Both full- and part-time employees,421.35545454545456,336.4044318181818,512.9608080808081,0.6558092285389319,34.419077146106815
1999,Other services (except public administration),Average weekly wage rate,Full-time employees,499.68040909090905,421.3775568181818,572.647629419192,0.7358409171195979,26.415908288040214
1999,Other services (except public administration),Average weekly wage rate,Part-time employees,159.73202335858585,162.04600324675326,172.5211111111111,0.9392821678640162,6.071783213598381
1999,Other services (except public administration),Median hourly wage rate,Both full- and part-time employees,10.275227272727273,9.005613636363638,12.076944444444443,0.7456864339974952,25.431356600250478
1999,Other services (except public administration),Median hourly wage rate,Full-time employees,11.048863636363636,9.331164772727274,12.66320707070707,0.7368721620538305,26.312783794616944
1999,Other services (except public administration),Median hourly wage rate,Part-time employees,8.538314393939395,8.47255844155844,8.868055555555555,0.955402048225854,4.459795177414605
1999,Other services (except public administration),Median weekly wage rate,Both full- and part-time employees,369.43545454545455,297.89125,477.5122474747475,0.6238400199688147,37.615998003118534
1999,Other services (except public administration),Median weekly wage rate,Full-time employees,440.7290454545455,362.4355681818182,522.6648926767677,0.6934377519133653,30.656224808663467
1999,Other services (except public administration),Median weekly wage rate,Part-time employees,140.93041035353536,144.86425974025974,144.93472222222223,0.9995138329802402,0.04861670197597867
1999,Other services (except public administration),"Total employees, all wages",Both full- and part-time employees,40.97954545454545,20.742045454545455,21.07929292929293,0.9840010063013633,1.5998993698636665
1999,Other services (except public administration),"Total employees, all wages",Full-time employees,33.041818181818186,15.063068181818181,18.699747474747472,0.8055225452728526,19.44774547271474
1999,Other services (except public administration),"Total employees, all wages",Part-time employees,8.603756313131312,6.743863636363637,4.184722222222222,1.611543915758984,-61.154391575898394
1999,"Professional, scientific and technical services",Average hourly wage rate,Both full- and part-time employees,16.77747159090909,14.228257575757576,20.336477272727272,0.6996421939230708,30.03578060769292
1999,"Professional, scientific and technical services",Average hourly wage rate,Full-time employees,17.43125,15.068612012987012,20.67769696969697,0.7287374428143504,27.126255718564963
1999,"Professional, scientific and technical services",Average hourly wage rate,Part-time employees,13.427048611111111,12.9565625,13.683333333333335,0.946886419001218,5.3113580998782055
1999,"Professional, scientific and technical services",Average weekly wage rate,Both full- and part-time employees,624.5884943181818,491.4741565656566,793.1423106060606,0.6196544428327224,38.03455571672776
1999,"Professional, scientific and technical services",Average weekly wage rate,Full-time employees,693.3176704545455,573.9757954545455,836.4822196969698,0.6861781182419852,31.382188175801485
1999,"Professional, scientific and technical services",Average weekly wage rate,Part-time employees,236.65055555555557,228.74190972222223,264.7736111111111,0.8639150584618935,13.608494153810646
1999,"Professional, scientific and technical services",Median hourly wage rate,Both full- and part-time employees,15.143579545454546,13.311929292929293,19.060871212121214,0.6983903907007122,30.16096092992878
1999,"Professional, scientific and technical services",Median hourly wage rate,Full-time employees,15.86190340909091,14.203368506493508,19.257931818181817,0.7375334298921865,26.246657010781348
1999,"Professional, scientific and technical services",Median hourly wage rate,Part-time employees,11.77170138888889,11.267152777777778,11.561111111111112,0.9745735223450264,2.5426477654973634
1999,"Professional, scientific and technical services",Median weekly wage rate,Both full- and part-time employees,569.0939772727273,473.418797979798,746.0987121212122,0.6345256871357335,36.547431286426644
1999,"Professional, scientific and technical services",Median weekly wage rate,Full-time employees,626.9580965909091,545.9987743506493,776.8358712121212,0.7028495909936683,29.71504090063317
1999,"Professional, scientific and technical services",Median weekly wage rate,Part-time employees,194.00729166666667,188.28715277777778,226.24777777777777,0.8322165840794017,16.77834159205983
1999,"Professional, scientific and technical services","Total employees, all wages",Both full- and part-time employees,52.341193181818184,26.82151515151515,26.645454545454545,1.006607528716024,-0.6607528716024103
1999,"Professional, scientific and technical services","Total employees, all wages",Full-time employees,47.826136363636365,23.846185064935064,25.66583333333333,0.9291023110465301,7.089768895346992
1999,"Professional, scientific and technical services","Total employees, all wages",Part-time employees,7.060416666666667,5.385416666666666,3.8250000000000006,1.4079520697167751,-40.79520697167751
1999,Public administration,Average hourly wage rate,Both full- and part-time employees,17.376363636363635,15.674722222222222,18.643636363636364,0.8407545564874411,15.924544351255888
1999,Public administration,Average hourly wage rate,Full-time employees,17.80159090909091,16.370085227272728,18.897954545454546,0.8662358239828746,13.376417601712543
1999,Public administration,Average hourly wage rate,Part-time employees,13.534590909090909,13.412937499999998,15.069166666666666,0.8900915224243764,10.99084775756236
1999,Public administration,Average weekly wage rate,Both full- and part-time employees,637.6825,544.1579545454546,704.9734090909091,0.7718843683014479,22.81156316985521
1999,Public administration,Average weekly wage rate,Full-time employees,684.6922727272727,611.3989204545454,739.4262121212121,0.826855892355518,17.314410764448198
1999,Public administration,Average weekly wage rate,Part-time employees,234.20657575757576,234.58425,250.02541666666667,0.9382416121027696,6.175838789723043
1999,Public administration,Median hourly wage rate,Both full- and part-time employees,16.14931818181818,15.05260101010101,17.439090909090908,0.8631528494558262,13.684715054417385
1999,Public administration,Median hourly wage rate,Full-time employees,16.670454545454547,15.788551136363637,17.6960101010101,0.8922096589141536,10.77903410858464
1999,Public administration,Median hourly wage rate,Part-time employees,11.53628787878788,12.160958333333333,12.081666666666667,1.0065629742033384,-0.6562974203338401
1999,Public administration,Median weekly wage rate,Both full- and part-time employees,598.6384090909091,535.7556565656565,669.6086363636364,0.800102668142276,19.989733185772394
1999,Public administration,Median weekly wage rate,Full-time employees,634.925,587.3819602272728,692.6988383838384,0.8479615204750677,15.203847952493232
1999,Public administration,Median weekly wage rate,Part-time employees,188.37651515151515,202.4435625,196.70416666666665,1.0291778050795402,-2.9177805079540153
1999,Public administration,"Total employees, all wages",Both full- and part-time employees,70.61363636363636,32.96590909090909,37.88409090909091,0.8701781750554923,12.982182494450766
1999,Public administration,"Total employees, all wages",Full-time employees,65.21136363636363,29.186931818181815,36.45252525252525,0.8006833989137664,19.931660108623362
1999,Public administration,"Total employees, all wages",Part-time employees,7.273939393939394,6.0564583333333335,3.775,1.6043598233995586,-60.43598233995586
1999,Services-producing sector,Average hourly wage rate,Both full- and part-time employees,13.68,12.482045454545455,15.156363636363636,0.8235514635316699,17.644853646833013
1999,Services-producing sector,Average hourly wage rate,Full-time employees,14.535,13.246363636363636,15.822272727272727,0.8371972765664052,16.28027234335948
1999,Services-producing sector,Average hourly wage rate,Part-time employees,10.924090909090909,10.798409090909091,11.260409090909091,0.9589712952460149,4.102870475398513
1999,Services-producing sector,Average weekly wage rate,Both full- and part-time employees,479.9111363636364,403.92545454545456,574.1031818181818,0.7035764081052899,29.642359189471012
1999,Services-producing sector,Average weekly wage rate,Full-time employees,572.1588636363637,500.56954545454545,644.050909090909,0.7772204625269601,22.27795374730399
1999,Services-producing sector,Average weekly wage rate,Part-time employees,194.05204545454546,193.90590909090906,196.3644318181818,0.987479796088789,1.2520203911211003
1999,Services-producing sector,Median hourly wage rate,Both full- and part-time employees,12.14409090909091,11.197272727272727,13.610227272727272,0.8227101945395342,17.72898054604658
1999,Services-producing sector,Median hourly wage rate,Full-time employees,13.148181818181818,12.137954545454546,14.3875,0.8436458415606983,15.635415843930167
1999,Services-producing sector,Median hourly wage rate,Part-time employees,8.93909090909091,9.085681818181818,8.776499999999999,1.0352283732902432,-3.52283732902432
1999,Services-producing sector,Median weekly wage rate,Both full- and part-time employees,431.4365909090909,367.3034090909091,530.1515909090909,0.6928271373496517,30.717286265034826
1999,Services-producing sector,Median weekly wage rate,Full-time employees,514.29,456.4381818181818,584.4731818181817,0.7809394785202838,21.90605214797162
1999,Services-producing sector,Median weekly wage rate,Part-time employees,159.00136363636364,160.96045454545455,153.70670454545453,1.047192150930898,-4.71921509308979
1999,Services-producing sector,"Total employees, all wages",Both full- and part-time employees,810.5045454545455,454.3159090909091,356.1840909090909,1.2755087065549606,-27.550870655496063
1999,Services-producing sector,"Total employees, all wages",Full-time employees,630.5068181818182,323.49545454545455,307.02272727272725,1.0536531201421275,-5.365312014212753
1999,Services-producing sector,"Total employees, all wages",Part-time employees,179.98863636363635,130.81363636363636,49.371818181818185,2.649560846268574,-164.9560846268574
1999,"Total employees, all industries",Average hourly wage rate,Both full- and part-time employees,13.91931818181818,12.349318181818182,15.337500000000002,0.8051715195969473,19.482848040305267
1999,"Total employees, all industries",Average hourly wage rate,Full-time employees,14.684090909090909,13.026818181818182,15.881136363636363,0.8202699028292572,17.973009717074284
1999,"Total employees, all industries",Average hourly wage rate,Part-time employees,10.9025,10.762500000000001,11.259636363636364,0.9558479201653534,4.415207983464664
1999,"Total employees, all industries",Average weekly wage rate,Both full- and part-time employees,506.09840909090906,404.59840909090906,598.3945454545454,0.6761398681927703,32.38601318072297
1999,"Total employees, all industries",Average weekly wage rate,Full-time employees,587.9779545454546,495.35545454545456,655.3331818181819,0.7558833709154191,24.411662908458087
1999,"Total employees, all industries",Average weekly wage rate,Part-time employees,192.48454545454547,192.19454545454545,194.87977272727272,0.9862211083523524,1.3778891647647562
1999,"Total employees, all industries",Median hourly wage rate,Both full- and part-time employees,12.453636363636363,11.038409090909092,14.016363636363636,0.7875372940718641,21.246270592813588
1999,"Total employees, all industries",Median hourly wage rate,Full-time employees,13.370227272727272,11.915454545454546,14.637727272727274,0.8140235381796727,18.597646182032733
1999,"Total employees, all industries",Median hourly wage rate,Part-time employees,8.998636363636365,9.094772727272726,9.048045454545454,1.0051643499098248,-0.5164349909824839
1999,"Total employees, all industries",Median weekly wage rate,Both full- and part-time employees,461.19613636363636,367.7493181818181,559.4077272727272,0.6573904868541972,34.26095131458028
1999,"Total employees, all industries",Median weekly wage rate,Full-time employees,532.7538636363636,451.8527272727273,603.0081818181818,0.7493310056097535,25.06689943902465
1999,"Total employees, all industries",Median weekly wage rate,Part-time employees,157.85500000000002,160.12704545454545,153.58875,1.0425701456294516,-4.257014562945161
1999,"Total employees, all industries","Total employees, all wages",Both full- and part-time employees,1087.3272727272727,523.35,563.9886363636364,0.9279442284056336,7.205577159436638
1999,"Total employees, all industries","Total employees, all wages",Full-time employees,894.5977272727272,386.0454545454545,508.5522727272727,0.7591067334635306,24.089326653646935
1999,"Total employees, all industries","Total employees, all wages",Part-time employees,192.73636363636362,137.29772727272726,55.65659090909091,2.466872746427973,-146.68727464279732
1999,Transportation and warehousing,Average hourly wage rate,Both full- and part-time employees,14.68943181818182,13.322026515151515,15.151340909090909,0.8792638615344077,12.073613846559228
1999,Transportation and warehousing,Average hourly wage rate,Full-time employees,14.971454545454545,13.369621212121212,15.336386363636365,0.8717582418125244,12.824175818747563
1999,Transportation and warehousing,Average hourly wage rate,Part-time employees,12.766477272727274,12.439166666666667,13.563761904761904,0.9170882498534261,8.291175014657393
1999,Transportation and warehousing,Average weekly wage rate,Both full- and part-time employees,586.5733409090909,449.26214015151515,626.3076818181819,0.7173185850879228,28.26814149120772
1999,Transportation and warehousing,Average weekly wage rate,Full-time employees,637.9321363636363,519.5429545454546,664.7510454545454,0.7815601917409546,21.84398082590454
1999,Transportation and warehousing,Average weekly wage rate,Part-time employees,233.4963787878788,223.98666666666665,250.78539285714288,0.893140801044414,10.685919895558605
1999,Transportation and warehousing,Median hourly wage rate,Both full- and part-time employees,14.02775,12.899924242424241,14.382136363636365,0.8969407545766475,10.305924542335255
1999,Transportation and warehousing,Median hourly wage rate,Full-time employees,14.334568181818181,12.971136363636365,14.646727272727272,0.885599637523741,11.440036247625896
1999,Transportation and warehousing,Median hourly wage rate,Part-time employees,11.4975,11.757361111111111,12.027309523809524,0.9775553782694277,2.2444621730572267
1999,Transportation and warehousing,Median weekly wage rate,Both full- and part-time employees,577.5550454545455,425.71935606060606,610.8984090909091,0.6968742260994395,30.31257739005605
1999,Transportation and warehousing,Median weekly wage rate,Full-time employees,612.1397727272728,509.74833333333333,630.5347727272728,0.8084380995016375,19.15619004983625
1999,Transportation and warehousing,Median weekly wage rate,Part-time employees,207.2977878787879,199.7502777777778,221.46708333333333,0.9019411588002482,9.805884119975183
1999,Transportation and warehousing,"Total employees, all wages",Both full- and part-time employees,55.35681818181818,14.427083333333334,42.11772727272727,0.34254182900024105,65.7458170999759
1999,Transportation and warehousing,"Total employees, all wages",Full-time employees,48.922954545454544,11.227272727272727,39.096363636363634,0.2871692322001581,71.28307677998419
1999,Transportation and warehousing,"Total employees, all wages",Part-time employees,8.008030303030303,5.125,4.626130952380953,1.107837208404637,-10.783720840463706
1999,Utilities,Average hourly wage rate,Both full- and part-time employees,20.428916666666666,17.81361111111111,21.180666666666667,0.8410316536044401,15.89683463955599
1999,Utilities,Average hourly wage rate,Full-time employees,20.599833333333333,18.924444444444443,21.374000000000002,0.8853955480698251,11.460445193017488
1999,Utilities,Average hourly wage rate,Part-time employees,14.83,,,,
1999,Utilities,Average weekly wage rate,Both full- and part-time employees,772.7635833333334,649.3383333333334,808.32525,0.803313187771053,19.6686812228947
1999,Utilities,Average weekly wage rate,Full-time employees,791.2283333333332,704.6981481481481,824.5489166666666,0.8546468667947209,14.535313320527909
1999,Utilities,Average weekly wage rate,Part-time employees,289.9,,,,
1999,Utilities,Median hourly wage rate,Both full- and part-time employees,19.867583333333332,18.006666666666668,20.145,0.8938528998097129,10.614710019028706
1999,Utilities,Median hourly wage rate,Full-time employees,19.9435,18.790370370370372,20.646,0.9101215911251754,8.987840887482456
1999,Utilities,Median hourly wage rate,Part-time employees,14.06,,,,
1999,Utilities,Median weekly wage rate,Both full- and part-time employees,758.2444166666667,638.9213888888889,791.9896666666666,0.806729450875271,19.327054912472896
1999,Utilities,Median weekly wage rate,Full-time employees,777.9104166666667,673.2496296296296,795.6476666666666,0.8461655300896959,15.383446991030414
1999,Utilities,Median weekly wage rate,Part-time employees,307.5,,,,
1999,Utilities,"Total employees, all wages",Both full- and part-time employees,13.2425,3.7277777777777774,9.9775,0.37361841922102507,62.6381580778975
1999,Utilities,"Total employees, all wages",Full-time employees,12.930833333333332,4.311111111111111,9.823333333333334,0.4388643818572559,56.113561814274405
1999,Utilities,"Total employees, all wages",Part-time employees,1.7,,,,
1999,Wholesale and retail trade,Average hourly wage rate,Both full- and part-time employees,11.296363636363637,9.451136363636364,13.103409090909091,0.721273089931489,27.872691006851102
1999,Wholesale and retail trade,Average hourly wage rate,Full-time employees,12.348863636363635,10.343477272727272,13.82159090909091,0.7483564909972867,25.164350900271327
1999,Wholesale and retail trade,Average hourly wage rate,Part-time employees,8.396727272727272,8.225858585858585,9.334806818181818,0.8812028728689613,11.879712713103874
1999,Wholesale and retail trade,Average weekly wage rate,Both full- and part-time employees,396.4152272727273,293.9277272727273,497.2754545454545,0.5910762829454318,40.89237170545682
1999,Wholesale and retail trade,Average weekly wage rate,Full-time employees,491.8668181818182,392.4063636363636,564.6186363636364,0.6949936441411378,30.500635585886215
1999,Wholesale and retail trade,Average weekly wage rate,Part-time employees,153.9255681818182,152.23227272727271,171.15180681818183,0.8894575848036023,11.054241519639774
1999,Wholesale and retail trade,Median hourly wage rate,Both full- and part-time employees,9.659318181818183,8.31090909090909,11.752954545454546,0.7071336027691295,29.28663972308705
1999,Wholesale and retail trade,Median hourly wage rate,Full-time employees,11.003181818181819,9.238999999999999,12.653863636363637,0.7301327298525423,26.98672701474577
1999,Wholesale and retail trade,Median hourly wage rate,Part-time employees,7.350045454545455,7.310883838383838,8.085863636363637,0.9041562122696987,9.584378773030133
1999,Wholesale and retail trade,Median weekly wage rate,Both full- and part-time employees,340.4002272727273,256.2443181818182,455.36318181818183,0.5627251574417622,43.72748425582378
1999,Wholesale and retail trade,Median weekly wage rate,Full-time employees,435.0484090909091,350.45431818181817,517.8868181818182,0.6767005953389253,32.329940466107466
1999,Wholesale and retail trade,Median weekly wage rate,Part-time employees,140.305,140.69878787878787,153.35710227272727,0.91745857083666,8.254142916333995
1999,Wholesale and retail trade,"Total employees, all wages",Both full- and part-time employees,172.50454545454545,86.01590909090909,86.48181818181818,0.9946126353411121,0.5387364658887894
1999,Wholesale and retail trade,"Total employees, all wages",Full-time employees,123.19545454545454,52.39,70.97727272727273,0.7381235991034262,26.187640089657382
1999,Wholesale and retail trade,"Total employees, all wages",Part-time employees,49.46840909090909,34.07651515151515,16.29897727272727,2.090714931453684,-109.07149314536841
2000,Accommodation and food services,Average hourly wage rate,Both full- and part-time employees,8.772045454545456,8.363838383838385,9.997954545454546,0.8365549518967265,16.344504810327354
2000,Accommodation and food services,Average hourly wage rate,Full-time employees,9.279545454545454,8.810422077922077,10.665984848484849,0.8260298700099539,17.397012999004613
2000,Accommodation and food services,Average hourly wage rate,Part-time employees,7.8608116883116885,7.923181818181818,8.421201298701298,0.9408612307372008,5.913876926279915
2000,Accommodation and food services,Average weekly wage rate,Both full- and part-time employees,281.6831818181818,252.31888888888886,352.3326893939394,0.7161381741867665,28.38618258132335
2000,Accommodation and food services,Average weekly wage rate,Full-time employees,362.3997727272727,334.0360714285714,433.14382575757577,0.7711897332123729,22.881026678762705
2000,Accommodation and food services,Average weekly wage rate,Part-time employees,138.47918831168832,138.0725,149.3635064935065,0.9244058554959181,7.559414450408186
2000,Accommodation and food services,Median hourly wage rate,Both full- and part-time employees,7.652954545454546,7.429949494949494,8.507727272727273,0.8733177800335998,12.668221996640018
2000,Accommodation and food services,Median hourly wage rate,Full-time employees,8.190227272727274,7.900194805194805,9.251325757575756,0.8539527211789583,14.604727882104173
2000,Accommodation and food services,Median hourly wage rate,Part-time employees,7.089772727272727,7.078545454545455,7.306785714285715,0.9687632471150727,3.1236752884927332
2000,Accommodation and food services,Median weekly wage rate,Both full- and part-time employees,246.69886363636363,228.0967171717172,299.81704545454545,0.7607863549782675,23.921364502173248
2000,Accommodation and food services,Median weekly wage rate,Full-time employees,313.96113636363634,294.061525974026,368.4594696969697,0.7980837789726766,20.191622102732342
2000,Accommodation and food services,Median weekly wage rate,Part-time employees,132.887987012987,130.85090909090908,138.1026948051948,0.947489904346074,5.251009565392595
2000,Accommodation and food services,"Total employees, all wages",Both full- and part-time employees,77.05909090909091,47.232070707070704,30.59659090909091,1.5437037037037036,-54.37037037037036
2000,Accommodation and food services,"Total employees, all wages",Full-time employees,44.92272727272727,26.146753246753246,19.59772727272727,1.3341727274233364,-33.41727274233364
2000,Accommodation and food services,"Total employees, all wages",Part-time employees,32.449675324675326,21.667727272727273,11.944155844155844,1.8140861150375123,-81.40861150375123
